OBJECTID,HUC12,Name,RarAqRankSW,RarAqSumSW,RarFish,RarAqAmph,RarAqRept,Shape__Area,Shape__Length
964,180902062405,180902062405-Frontal Rosamond Lake,0,0,0,0,0,65187878.1054688,42921.8434654497
965,180902060105,Waterfall Canyon-Cache Creek,0,0,0,0,0,121664867.613281,63003.8361136049
966,180902062003,Sanborn Hill,0,0,0,0,0,79355871.0039062,63570.5804351074
967,180902050403,Sage Canyon,0,0,0,0,0,148553791.082031,75553.8734532829
968,180300020104,Snake Creek-South Fork Kern River,3,0.207547,1,2,0,146758504.75,72945.148870697
969,160600100906,Cottonwood Creek,1,0.056604,1,0,0,211455475.429688,116755.327279963
970,180703010302,Salt Creek-Frontal Gulf of Santa Catalina,5,0.415094,2,2,1,110840882.175781,95465.0709883348
971,180701060602,La Mirada Creek,1,0.075472,0,1,0,137247235.671875,63436.6170238315
972,180902062207,180902062207-Rogers Lake,0,0,0,0,0,168863500.925781,97261.674173369
973,180902062204,Mount Mesa-Frontal Rogers Lake,0,0,0,0,0,109893425.535156,51168.8960837493
974,180902062202,Jackrabbit Hill,0,0,0,0,0,133324017.257812,79318.9274019529
975,180902062103,180902062103,0,0,0,0,0,69718773.6757812,45329.1455567516
976,180902060503,Town of Cantil,0,0,0,0,0,77601758.4023438,48283.4107098428
977,180902060702,Red Rock Canyon,0,0,0,0,0,111756548.789062,67708.3727227144
978,180902060601,Fiddler Gulch,0,0,0,0,0,238193732.054688,90837.9518100026
979,180902050501,Ninemile Canyon,0,0,0,0,0,140501802.082031,62712.8345076741
980,180902050606,Dry Lakes,0,0,0,0,0,232295732.546875,128925.965729769
981,180901030303,Centennial Canyon,0,0,0,0,0,124394859.679688,70206.7841528694
982,180902010901,Willow Creek,0,0,0,0,0,133597676.121094,58735.3909348182
983,180902010704,Palm Spring-Frontal Salt Lake,0,0,0,0,0,199337177.96875,120313.062698357
984,180902010202,Middle Marble Canyon,0,0,0,0,0,195053499.957031,84960.9169724119
985,180902010401,180902010401,0,0,0,0,0,35334144.3945312,29725.6388669489
986,180902010601,Headwaters Waucoba Wash,0,0,0,0,0,206010061.269531,91602.008790862
987,180902010402,180902010402,0,0,0,0,0,87902662.4804688,57217.4791578776
988,180902010701,180902010701,0,0,0,0,0,123853127.738281,56551.7590162135
989,180902010301,Tule Spring,0,0,0,0,0,104474653.742188,50712.1360290929
990,180702030901,Upper Santiago Creek,5,0.584906,1,3,2,190803105.25,68192.4430465743
991,180702030604,Bedford Wash-Temescal Wash,1,0.075472,0,1,0,139308202.625,70249.5349975894
992,180702030804,East Etiwanda Creek-Santa Ana River,5,1,3,5,3,818799159.996094,187820.6472863
993,180702030302,North Fork Lytle Creek,2,0.150943,0,2,0,129568826.859375,60793.4015440847
994,180902080504,Horse Canyon-Fremont Wash,0,0,0,0,0,186059285.808594,125395.487460767
995,180902080903,Buckthorn Wash,0,0,0,0,0,115281688.667969,78505.7439897281
996,180902080904,180902080904,0,0,0,0,0,115669327,65282.4358529997
997,180902050801,Mirror Lake,0,0,0,0,0,203637190.386719,66628.6013690132
998,180902050603,180902050603,0,0,0,0,0,87749071.3554688,62728.6550084843
999,180902050201,Petroglyph Canyon,0,0,0,0,0,142319440.714844,75499.9914974123
1000,180902050202,180902050202,0,0,0,0,0,65782707.1640625,59507.3159676866
1001,180902041103,Wood Canyon-Panamint Valley,0,0,0,0,0,145448999.625,98194.4321074085
1002,180902040202,Lower Lee Wash,0,0,0,0,0,69456123.078125,52512.6526073654
1003,180902040306,Lower Darwin Wash,0,0,0,0,0,172900639.492188,66251.8319219001
1004,180902030303,Upper Marble Canyon,0,0,0,0,0,150704155.539062,67153.8792388991
1005,180703030401,Upper Escondido Creek,5,0.45283,0,2,2,163447132.621094,85579.5669876263
1006,180702020303,Menifee Valley,1,0.075472,0,1,0,104660440.914062,54655.7127041771
1007,180702030503,Plunge Creek,1,0.056604,1,0,0,75100629.2382812,46708.8704976767
1008,180902080301,Fairview Dry Lake,0,0,0,0,0,69619774.3632812,41428.515518419
1009,180902080905,North Lake-Mojave River,0,0,0,0,0,130767629.011719,91424.6672400003
1010,180902081102,Town of Lenwood-Mojave River,3,0.226415,0,1,1,213399476.613281,120598.077381499
1011,180902070903,Black Canyon,0,0,0,0,0,93702483.9335938,52474.8320559527
1012,180902051203,Bundy Canyon-Searles Valley,0,0,0,0,0,74639434.6757812,49985.1585292079
1013,180902040804,Goler Canyon-Panamint Valley,0,0,0,0,0,155660786.796875,70752.3392005416
1014,180902041002,Hall Canyon,0,0,0,0,0,67364067.859375,41356.795677297
1015,180902030505,Midway Well,0,0,0,0,0,271644182.46875,114393.574243437
1016,180902030602,180902030602-Death Valley Wash,0,0,0,0,0,179367164.046875,75545.149308266
1017,180703040903,Rice Canyon-Sweetwater River,3,0.226415,0,1,1,132595750.832031,83792.9055600239
1018,180703040704,Murray Reservoir,4,0.301887,0,0,2,61477857.8632812,41915.0337077672
1019,180703040701,Sycamore Canyon,3,0.226415,0,1,1,63118165.09375,40962.6826676371
1020,180703041002,Jamul Creek,4,0.301887,0,2,1,63947688.4335938,42858.280037609
1021,180702020107,Poppet Creek-San Jacinto River,4,0.358491,1,2,1,116660705.039062,84507.2409854121
1022,181002010301,South Fork Whitewater River-Whitewater River,4,0.301887,0,2,1,230802436.351562,104327.151997912
1023,181001000703,Upper Arrastre Creek,0,0,0,0,0,112149327.535156,68290.0236299643
1024,181001000102,Lower North Lucerne Valley,0,0,0,0,0,127852141.628906,67852.9814575803
1025,181001000401,Quill Spring,0,0,0,0,0,140514555.25,64419.8565808428
1026,181001000702,Soggy Lake,0,0,0,0,0,100218010.574219,79918.2306798253
1027,180902070101,McLean Lake,0,0,0,0,0,129414156.308594,63274.6278306207
1028,180902070105,Coyote Canyon,0,0,0,0,0,159392389.5625,79451.5627718839
1029,180902031902,Headwaters Wingate Wash,0,0,0,0,0,153118317.355469,64364.4417350934
1030,180902032205,Johnson Canyon,0,0,0,0,0,75093105.640625,47295.2944701472
1031,180902030706,Lower Furnace Creek Wash,0,0,0,0,0,186029416.75,105692.49433561
1032,180902030705,Echo Canyon,0,0,0,0,0,102368194.09375,67048.0286829474
1033,180902030804,Monarch Canyon,0,0,0,0,0,154818810.292969,66987.2658087151
1034,180703051002,McAlmond Canyon-Cottonwood Creek,3,0.226415,0,1,1,82167221.46875,50268.48250854
1035,180703051001,Potrero Creek,4,0.377359,0,1,2,97490810.1015625,60204.8359618193
1036,180703030102,Canada Aguanga-San Luis Rey River,3,0.226415,0,3,0,129804013.027344,66759.3927578585
1037,181002030301,Dry Canyon,0,0,0,0,0,70039798.5351562,48038.9072286409
1038,181002010303,Mission Creek,0,0,0,0,0,190782962.234375,118620.640899866
1039,181002010204,Tahquitz Creek,4,0.301887,0,2,1,132611012.753906,64922.0544210117
1040,181002010205,Lower Palm Canyon Wash,4,0.301887,0,2,1,70170668.8671875,64580.2120111091
1041,181002010202,Upper Palm Canyon Wash,2,0.150943,0,0,1,156905452.542969,61747.775956676
1042,181002010404,Morongo Wash,0,0,0,0,0,131785720.84375,76872.4067407705
1043,181001000904,Bobo Springs Reservoir,0,0,0,0,0,72137647.65625,61313.6995372722
1044,181001000706,Mellville Lake,0,0,0,0,0,75800453.1796875,55037.7291878103
1045,180902082202,Afton Canyon-Mojave River,2,0.150943,0,0,1,170850728.316406,75638.8631408454
1046,180902031603,Two Springs,0,0,0,0,0,132300659.582031,58147.469899733
1047,180902031706,Denning Spring-Amargosa River,1,0.056604,1,0,0,244551497.40625,147689.0892039
1048,180902031704,Owl Hole Springs,0,0,0,0,0,248207271.167969,88661.0911468296
1049,180902032206,Copper Canyon,0,0,0,0,0,92439335.1367188,50263.6342192517
1050,180902032207,Sheep Canyon,0,0,0,0,0,83580427.6601562,49471.2891317946
1051,180703050501,Santa Margarita,0,0,0,0,0,19985334.6289062,24802.5450419312
1052,180703051101,Miller Creek-Campo Creek,4,0.377358,0,3,1,152705347.464844,54283.0484001208
1053,181002020107,Bow Willow Creek,0,0,0,0,0,93099874.1445312,74680.2248110395
1054,181002020206,Lost Valley-Carrizo Creek,2,0.150943,0,0,1,119702130.738281,62269.0232661776
1055,181002030601,Upper Fish Creek Wash,0,0,0,0,0,176630895.652344,80696.5905595245
1056,181002020301,Gert Wash,0,0,0,0,0,169874865.523438,92786.5488059961
1057,181002030402,Earthquake Valley,0,0,0,0,0,111220196.105469,59334.4863014366
1058,181002030502,Upper Lower Borrego Valley,0,0,0,0,0,196185421.125,70975.9199887086
1059,181002010803,Martinez Canyon,0,0,0,0,0,190526804.359375,98902.019296544
1060,181002010609,Town of Biskra Palms-Whitewater River,0,0,0,0,0,171777517.140625,67644.0764149784
1061,181001001502,Upper Quail Wash,0,0,0,0,0,122785244.464844,64307.7114921463
1062,181002010702,Berdoo Canyon,0,0,0,0,0,137015595.695312,77191.4752159644
1063,181002010705,City of Indio-Whitewater River,0,0,0,0,0,275810035.507812,137910.842638944
1064,181001001102,181001001102,0,0,0,0,0,85357821.0625,58584.1842646973
1065,181001001202,Keys Lake,0,0,0,0,0,167389749.453125,59944.4474502274
1066,181001002001,Swede Hill,0,0,0,0,0,190806267.492188,62567.4637167118
1067,180902082203,Baxter Wash,2,0.150943,0,0,1,124897810.34375,55253.5244041181
1068,180902082206,Mojave River Wash-Mojave River,0,0,0,0,0,182525278.5625,104506.085030065
1069,180902031404,Squaw Mountain,0,0,0,0,0,118586979.332031,102271.935245519
1070,180902022003,Shoshone Spring-Amargosa River,1,0.056604,1,0,0,239422523.242188,88411.8245127521
1071,180902021505,Carson Slough,0,0,0,0,0,61497231.9101562,46460.6219441955
1072,181002041005,Yuha Wash,0,0,0,0,0,173965884.269531,73467.1144360385
1073,181002041007,Lower Coyote Wash,0,0,0,0,0,221143268.871094,78552.6263764708
1074,181002041102,West Mesa,0,0,0,0,0,135635772.074219,65422.8572069493
1075,181002020304,Fish Creek Mountains,0,0,0,0,0,84566868.3984375,51441.3774731002
1076,181002030803,Harpers Well-San Felipe Creek,2,0.132075,1,1,0,195478865.386719,101068.349161843
1077,181002041404,Kane Spring-Frontal Salton Sea,2,0.132075,1,1,0,137118981.835938,64733.0382747863
1078,181002040504,Buried Mountain,0,0,0,0,0,121230300.085938,60623.384763834
1079,181002040608,Lower Salt Creek,1,0.056604,1,0,0,70805718.1367188,46715.0611271904
1080,181001004405,Wilson Canyon-Pinto Wash,0,0,0,0,0,210961475.871094,114344.56958732
1081,181001002301,Pinto Mountain,0,0,0,0,0,107668444.496094,65066.1375657101
1082,181001002006,Town of Bagdad,0,0,0,0,0,98223070.4765625,51942.8348184455
1083,180902081803,Budweiser Wash,0,0,0,0,0,236150462.941406,105447.704497028
1084,180902082507,Shortz Lake-Frontal Soda Lake,0,0,0,0,0,202833803.523438,125099.760742375
1085,180902082001,180902082001,0,0,0,0,0,70744146.5664062,49865.7144295592
1086,180902031204,180902031204,0,0,0,0,0,91438377.9726562,51244.5760982737
1087,180902021903,180902021903,0,0,0,0,0,80646182.6796875,55120.7447589573
1088,160600150205,160600150205,0,0,0,0,0,1877748.80078125,8377.70377552003
1089,160600150104,Manse Ranch Springs,0,0,0,0,0,2479123.34375,7474.55946883618
1090,160600150403,Lost Cabin Spring,0,0,0,0,0,21736.08203125,792.628009031381
1091,181002040807,Town of Calipatria-Alamo River,2,0.188679,2,1,0,554032415.929688,171611.441518083
1092,181002041303,181002041303,0,0,0,0,0,75542919.1484375,79068.5578685665
1093,181002040602,181002040602,0,0,0,0,0,90403493.6992188,54358.745404054
1094,181002040601,Gulliday Well,0,0,0,0,0,112320857.007812,81164.4300635482
1095,181001004502,San Bernardino Wash-Pinto Wash,0,0,0,0,0,286632755.171875,145492.508037017
1096,181001002802,181001002802,0,0,0,0,0,124187021.808594,59272.5526967613
1097,181001002502,Amboy Crater,0,0,0,0,0,165358692.648438,64897.3341144523
1098,181001003706,181001003706,0,0,0,0,0,172842016.042969,75277.9034366969
1099,181001002703,Town of Chambless,0,0,0,0,0,280351285.617188,92843.9710436014
1100,180902081904,Marl Spring-Kelso Wash,0,0,0,0,0,138926560.617188,58730.4800670779
1101,180902081905,Lower Cedar Wash,0,0,0,0,0,123436897.015625,79927.9902922145
1102,180902081902,Upper Cedar Wash,0,0,0,0,0,165238815.414062,78906.2600281644
1103,181002040208,Town of Amos,0,0,0,0,0,162141125.703125,75747.3831107699
1104,150301040902,150301040902,0,0,0,0,0,217594247.035156,102119.956418801
1105,181001005402,Sharp Peak,0,0,0,0,0,118208681.5625,73843.4105166549
1106,181001005403,Augustine Pass,0,0,0,0,0,102660739.019531,71400.5048084014
1107,181001003604,181001003604,0,0,0,0,0,142690008.964844,77280.2185678036
1108,181001003505,181001003505-Schulyler Wash,0,0,0,0,0,62164020.96875,78420.6030331692
1109,181001003302,Upper Black Canyon Wash,0,0,0,0,0,72563926.0546875,50049.9221836212
1110,160600151202,Town of Nipton-Frontal Ivanpah Lake,0,0,0,0,0,55859672.9179688,38338.2278382712
1111,181002040201,Town of Clyde,0,0,0,0,0,61905214.1484375,59358.1612364358
1112,150301040905,Headwaters Milpitas Wash,0,0,0,0,0,102189448.25,84557.4720157189
1113,150301041002,Geode Beds-Milpitas Wash,0,0,0,0,0,131241909.035156,110198.98333718
1114,150301041005,150301041005-Milpitas Wash,0,0,0,0,0,175310040.632812,88632.319548625
1115,181001005201,181001005201,1,0.075472,0,1,0,104498111.433594,66271.1966302886
1116,181001004305,Tank Spring,0,0,0,0,0,79805601.7773438,58540.972672277
1117,150301040501,Upper McCoy Wash,0,0,0,0,0,114446128.855469,77422.1552394337
1118,181001004307,Town of Rice,0,0,0,0,0,196576861.238281,65833.4947768296
1119,181001004103,Old Woman Statue,0,0,0,0,0,177310833.6875,99006.722746721
1120,181001003903,Stepladder Mountains,0,0,0,0,0,94735311.2226562,53385.0425233332
1121,181001003909,181001003909-Homer Wash,0,0,0,0,0,191087992.328125,81407.0140580498
1122,181001003802,181001003802,0,0,0,0,0,69866349.4335938,48898.1680587685
1123,150301020304,Homer Mountain-Piute Wash,0,0,0,0,0,136759699.265625,67341.41535402
1124,150301020107,150301020107,0,0,0,0,0,73864332.5546875,39410.7426020644
1125,150301070106,Araz Wash,0,0,0,0,0,30344771.0195312,42867.5599060028
1126,150301041310,Senator Wash,1,0.056604,1,0,0,77306076.0859375,57861.4472687971
1127,150301041006,Three Finger Lake-Milpitas Wash,1,0.075472,0,1,0,85938374.2226562,55166.6846928152
1128,150301041107,Colorado River-Cibola Lake,3,0.245283,3,1,0,103193109.007812,136145.169930423
1129,150301040503,Black Hill,0,0,0,0,0,101127132.574219,52078.3294268299
1130,150301040202,Castle Rock-Upper Vidal Valley,0,0,0,0,0,144457446.816406,100669.899394667
1131,150301040401,Riverside Mountains Area,0,0,0,0,0,61131613.5742188,42468.4611581517
1132,150301010402,Eagle Pass,1,0.056604,1,0,0,98535610.046875,84114.7636486134
1133,150301010408,Lobecks Pass,0,0,0,0,0,180650313.464844,72414.1730422321
1134,150301010305,Montana Wash-Colorado River,0,0,0,0,0,78333111.9648438,47117.8297556962
1135,150301070101,Colorado River-Mittry Lake,2,0.188679,2,1,0,64410360.2617188,38200.032320736
1136,150301010706,Whipple Well,0,0,0,0,0,100486408.035156,55563.826164062
1137,150301010710,Whipple Wash,1,0.113208,2,0,0,128437374.257812,71674.4176701198
1138,150301010713,Gene Wash-Colorado River,1,0.113208,2,0,0,79846489.203125,51552.697256953
1139,180500020801,San Pablo Bay Estuaries,5,0.528302,4,2,1,561665347.976562,562251.874994751
1140,180400080803,Jones Drain-Merced River,4,0.320755,3,0,1,178012229.195312,135701.602829198
1141,181001003707,Cadiz Lake,0,0,0,0,0,637143059.996094,276417.016713194
1142,180101070209,Lower Mattole River,5,0.603774,4,3,1,268393641.566406,104961.003116506
1143,180101070206,Upper North Fork Mattole River,3,0.245283,3,1,0,117021943.746094,51341.4830964103
1144,180101070301,Guthrie Creek-Frontal Pacific Ocean,3,0.207547,1,2,0,107648128.691406,74161.4178183522
1145,180101020603,Elk River,5,0.660377,5,3,1,252479771.085938,99967.9923604765
1146,171003120202,South Fork Winchuck River-Winchuck River,4,0.339623,2,3,0,57841842.671875,39430.7911636633
1147,180101080803,Little River-Frontal Pacific Ocean,5,0.415094,2,4,0,59535460.6992188,90272.728670946
1148,180101080603,Jackass Creek-Frontal Pacific Ocean,1,0.056604,1,0,0,70927949.2226562,100086.291748908
1149,180101060407,Canoe Creek-South Fork Eel River,5,0.54717,3,3,1,210366900.445312,80104.4426994501
1150,180101050905,Hoagland Creek-Van Duzen River,4,0.377358,4,2,0,171074228.421875,78629.3096427208
1151,180101020103,Lacks Creek-Redwood Creek,5,0.509434,5,3,0,203695903.851562,63581.4391231858
1152,180101020406,Maple Creek-Mad River,5,0.735849,5,4,1,233276044.113281,101435.622337029
1153,180101020106,McArthur Creek-Redwood Creek,5,0.679245,4,4,1,188087831.9375,69933.1621059483
1154,180101020105,Prairie Creek,5,0.528302,4,4,0,182710086.621094,83456.4563596936
1155,180102091001,Pine Creek,3,0.207547,1,2,0,224156433.847656,90108.3644398659
1156,180102090905,Lower Blue Creek,4,0.396226,3,3,0,168358283.800781,75615.5684683828
1157,180101010204,Lower Middle Fork Smith River,5,0.735849,5,4,1,199432837.898438,102826.06547505
1158,180101080802,Big Salmon Creek,3,0.264151,2,2,0,57377024.390625,46820.8092409722
1159,180101080203,South Fork Noyo River,5,0.54717,3,3,1,119155798.8125,57501.5087952442
1160,180101080407,North Fork Navarro River,3,0.264151,2,2,0,70793655.234375,49104.7135520307
1161,180101080102,South Fork Ten Mile River,5,0.811321,5,5,1,168969639.074219,70905.1814371877
1162,180101080201,North Fork Noyo River,4,0.320755,3,2,0,109161403.371094,49408.7451826978
1163,180101050205,Bell Springs Creek,1,0.113208,2,0,0,87925682.9257812,41978.2392282215
1164,180101050403,Boulder Creek-Eel River,2,0.169811,3,0,0,209475562.457031,69812.2586122802
1165,180101050601,Upper Larabee Creek,3,0.283019,1,3,0,213206247.367188,77322.8721300822
1166,180101050301,North Dobbyn Creek,1,0.056604,1,0,0,75628125.2929688,41910.9832418283
1167,180101050302,South Dobbyn Creek,3,0.207547,1,0,1,176991016.164062,71107.7520569806
1168,180102111106,McDonald Creek-Trinity River,5,0.660377,5,3,1,140304662.234375,57034.2880546778
1169,180102111205,Supply Creek,3,0.283019,1,3,0,73329891.9101562,44495.2085669975
1170,180102090804,Bluff Creek,5,0.603774,4,3,1,341345228.105469,110368.361755245
1171,180101010301,Upper South Fork Smith River,2,0.169811,3,0,0,207260477.84375,73800.459137622
1172,171003110402,Elk Creek-West Fork Illinois River,4,0.339623,2,3,0,80247726.71875,41089.5289408059
1173,180101080501,Upper Garcia River,4,0.396226,3,3,0,140385970.980469,79504.2082192017
1174,180101100203,East Fork Russian River-Russian River,3,0.264151,2,0,1,79188322.6289062,54417.2374633593
1175,180101050202,Stoner Creek-Eel River,4,0.320755,3,0,1,137489843.992188,64180.8808761776
1176,180101030506,Division Creek-Eel River,2,0.169811,3,0,0,80071296.9570312,41561.3740856732
1177,180101030403,Mill Creek-Outlet Creek,5,0.471698,3,2,1,145408808.957031,73269.6901625886
1178,180102111103,Big French Creek,4,0.377358,4,2,0,174931082.585938,62303.1817867902
1179,180102111104,Little French Creek-Trinity River,4,0.301887,4,1,0,196387518.65625,77097.1062378404
1180,180102100108,Methodist Creek-South Fork Salmon River,4,0.301887,4,1,0,129697127.078125,77680.9572145114
1181,180102100106,Black Bear Creek-South Fork Salmon River,4,0.301887,4,1,0,242953286.761719,84681.4683157902
1182,180102090103,East Fork Indian Creek,2,0.169811,3,0,0,75861787.59375,53074.1419596144
1183,180102090201,Thompson Creek,2,0.169811,3,0,0,165792828.695312,61589.7423358568
1184,180101100904,Willow Creek-Russian River,5,0.603774,4,3,1,103075056.910156,48931.5851679701
1185,180101030501,Bucknell Creek,2,0.169811,3,0,0,79091810.4453125,43975.5090480707
1186,180101040102,Cold Creek,2,0.188679,2,1,0,97890160.2265625,51895.946403748
1187,180101040206,Hammerhorn Creek-Middle Fork Eel River,4,0.396226,3,1,1,143668129.859375,61137.0182643127
1188,180101040207,Fly Creek-Middle Fork Eel River,4,0.396226,3,1,1,89406932.265625,47924.9273992599
1189,180101040203,North Fork Middle Fork Eel River,4,0.396226,3,1,1,141269407.378906,58157.2182852586
1190,180102110904,East Fork North Fork Trinity River,4,0.358491,5,1,0,209375467.109375,77096.49336028
1191,180102110102,Upper Coffee Creek,2,0.150943,0,2,0,206164224.898438,72381.7601294838
1192,180102080605,Mill Creek,1,0.113208,2,0,0,103977101.453125,45178.3097216377
1193,180102080501,Indian Creek,2,0.169811,3,0,0,84985212.0898438,53422.6982322818
1194,171003090102,Silver Fork-Elliott Creek,0,0,0,0,0,81726982.625,42001.9325633216
1195,180102060901,Cow Creek-Grouse Creek,2,0.169811,3,0,0,9298815.859375,23687.3016563835
1196,180500050202,Chileno Creek,1,0.113208,2,0,0,85517238.1640625,60744.0671220562
1197,180101100605,Brooks Creek-Russian River,5,0.584906,5,2,1,114695896.082031,80925.907578475
1198,180201620302,Dry Creek-Putah Creek,4,0.377358,0,3,1,136528144.882812,58206.4446960494
1199,180201160303,Kelsey Creek,5,0.45283,0,4,1,190457422.941406,106110.337477764
1200,180201160308,Schindler Creek-Frontal Clear Lake,1,0.056604,1,0,0,103368750.3125,75571.7534631382
1201,180201160309,Burns Valley-Frontal Clear Lake,1,0.056604,1,0,0,79806987.2460938,60830.6213434278
1202,180201160405,Wolf Creek,3,0.226415,0,1,1,80174617.078125,44128.3323131479
1203,180201160404,Indian Valley Reservoir-North Fork Cache Creek,1,0.075472,0,1,0,191450599.046875,81214.1895305438
